
This hub-height turbulence-parameter file was generated by TurbSim (v2.00.07a-bjj, 14-Jun-2016) on 22-Dec-2020 at 21:03:03.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   0.00    9.244    9.248    9.249    0.263   -0.172   -0.756    0.263   -0.172    0.130   -0.199   -0.045    0.335    0.121
   0.10    9.415    9.426    9.430    0.450   -0.288   -0.585    0.450   -0.288    0.168   -0.263   -0.129    0.314    0.169
   0.20    9.409    9.412    9.427    0.238   -0.529   -0.591    0.238   -0.529    0.312   -0.140   -0.126    0.342    0.182
   0.30    9.134    9.161    9.163    0.706   -0.179   -0.866    0.706   -0.179    0.155   -0.611   -0.127    0.640    0.322
   0.40    9.221    9.270    9.271    0.950   -0.068   -0.779    0.950   -0.068    0.053   -0.739   -0.065    0.756    0.372
   0.50    9.187    9.228    9.228    0.871    0.024   -0.813    0.871    0.024   -0.020   -0.708    0.021    0.710    0.354
   0.60    9.898    9.959    9.968    1.100    0.429   -0.102    1.100    0.429   -0.044   -0.112    0.472    0.702    0.243
   0.70   10.342   10.363   10.364    0.670    0.142    0.342    0.670    0.142    0.049    0.229    0.095    0.293    0.126
   0.80   10.014   10.015   10.020    0.075   -0.328    0.014    0.075   -0.328   -0.005    0.001   -0.025    0.057    0.013
   0.90    9.834    9.836    9.839   -0.203    0.262   -0.166   -0.203    0.262   -0.044    0.034   -0.053    0.069    0.038
   1.00   10.053   10.053   10.064    0.023    0.456    0.053    0.023    0.456    0.024    0.001    0.010    0.106    0.013
   1.10   10.378   10.385   10.387   -0.372   -0.220    0.378   -0.372   -0.220   -0.083   -0.141    0.082    0.165    0.091
   1.20   10.705   10.717   10.728   -0.503   -0.483    0.705   -0.503   -0.483   -0.341   -0.354    0.243    0.492    0.274
   1.30   10.689   10.700   10.744   -0.467   -0.976    0.689   -0.467   -0.976   -0.673   -0.322    0.455    0.823    0.437
   1.40   10.680   10.689   10.739   -0.445   -1.035    0.680   -0.445   -1.035   -0.704   -0.302    0.460    0.866    0.447
   1.50   10.941   10.943   10.961   -0.228   -0.630    0.941   -0.228   -0.630   -0.593   -0.214    0.144    0.667    0.323
   1.60   10.605   10.613   10.614    0.414   -0.133    0.605    0.414   -0.133   -0.080    0.250   -0.055    0.277    0.134
   1.70   10.177   10.201   10.219    0.694   -0.603    0.177    0.694   -0.603   -0.107    0.123   -0.419    0.439    0.225
   1.80   10.347   10.376   10.388    0.766   -0.517    0.347    0.766   -0.517   -0.180    0.266   -0.396    0.487    0.255
   1.90   10.310   10.324   10.355    0.538   -0.806    0.310    0.538   -0.806   -0.250    0.167   -0.433    0.517    0.264
   2.00   10.468   10.470   10.488    0.192   -0.607    0.468    0.192   -0.607   -0.284    0.090   -0.117    0.312    0.160
   2.10   10.385   10.403   10.427    0.620   -0.712    0.385    0.620   -0.712   -0.274    0.238   -0.441    0.520    0.286
   2.20   10.505   10.507   10.533    0.230   -0.731    0.505    0.230   -0.731   -0.369    0.116   -0.168    0.421    0.211
   2.30   11.200   11.203   11.225   -0.235   -0.706    1.200   -0.235   -0.706   -0.848   -0.282    0.166    0.997    0.454
   2.40   11.041   11.042   11.054    0.103   -0.521    1.041    0.103   -0.521   -0.543    0.107   -0.053    0.683    0.278
   2.50   10.626   10.631   10.645   -0.324   -0.554    0.626   -0.324   -0.554   -0.347   -0.203    0.180    0.402    0.220
   2.60   10.624   10.648   10.654   -0.717   -0.347    0.624   -0.717   -0.347   -0.217   -0.447    0.249    0.512    0.278
   2.70   10.443   10.448   10.449   -0.297    0.144    0.443   -0.297    0.144    0.064   -0.131   -0.043    0.153    0.076
   2.80   10.521   10.523   10.523   -0.182   -0.057    0.521   -0.182   -0.057   -0.030   -0.095    0.010    0.154    0.050
   2.90   10.695   10.696   10.702   -0.141   -0.357    0.695   -0.141   -0.357   -0.248   -0.098    0.050    0.315    0.136
   3.00   10.689   10.690   10.694   -0.105    0.306    0.689   -0.105    0.306    0.211   -0.073   -0.032    0.290    0.113
   3.10   11.111   11.113   11.118    0.178    0.335    1.111    0.178    0.335    0.372    0.197    0.059    0.689    0.213
   3.20   11.017   11.042   11.052    0.745    0.483    1.017    0.745    0.483    0.492    0.758    0.360    0.911    0.486
   3.30   10.475   10.501   10.509    0.738    0.423    0.475    0.738    0.423    0.201    0.350    0.312    0.475    0.255
   3.40   10.764   10.764   10.768   -0.075   -0.284    0.764   -0.075   -0.284   -0.217   -0.057    0.021    0.335    0.113
   3.50   10.827   10.828   10.828    0.194    0.027    0.827    0.194    0.027    0.022    0.160    0.005    0.361    0.081
   3.60   11.469   11.469   11.479    0.022   -0.468    1.469    0.022   -0.468   -0.687    0.033   -0.010    1.189    0.344
   3.70   11.376   11.389   11.409   -0.532   -0.678    1.376   -0.532   -0.678   -0.933   -0.732    0.360    1.318    0.620
   3.80   11.001   11.013   11.098   -0.521   -1.371    1.001   -0.521   -1.371   -1.372   -0.521    0.714    1.576    0.816
   3.90   10.958   10.997   11.042   -0.916   -1.001    0.958   -0.916   -1.001   -0.959   -0.878    0.917    1.380    0.796
   4.00   11.359   11.387   11.394   -0.802   -0.411    1.359   -0.802   -0.411   -0.559   -1.089    0.330    1.329    0.634
   4.10   11.370   11.373   11.384   -0.250   -0.504    1.370   -0.250   -0.504   -0.690   -0.343    0.126    1.096    0.391
   4.20   11.366   11.374   11.374   -0.424   -0.092    1.366   -0.424   -0.092   -0.126   -0.579    0.039    1.027    0.297
   4.30   11.475   11.488   11.488   -0.536    0.101    1.475   -0.536    0.101    0.149   -0.791   -0.054    1.237    0.403
   4.40   11.313   11.334   11.335   -0.683    0.147    1.313   -0.683    0.147    0.193   -0.897   -0.101    1.106    0.462
   4.50   10.973   11.008   11.018   -0.875   -0.469    0.973   -0.875   -0.469   -0.457   -0.851    0.411    0.966    0.525
   4.60   11.098   11.099   11.156   -0.122   -1.128    1.098   -0.122   -1.128   -1.238   -0.134    0.138    1.246    0.627
   4.70   10.727   10.752   10.807   -0.726   -1.087    0.727   -0.726   -1.087   -0.791   -0.528    0.789    1.119    0.618
   4.80   10.709   10.716   10.766   -0.385   -1.037    0.709   -0.385   -1.037   -0.735   -0.273    0.400    0.864    0.440
   4.90   10.757   10.757   10.814    0.079   -1.108    0.757    0.079   -1.108   -0.838    0.060   -0.087    0.903    0.423
   5.00   10.367   10.369   10.490   -0.187   -1.590    0.367   -0.187   -1.590   -0.584   -0.069    0.298    1.349    0.330
   5.10   10.931   10.934   11.080   -0.264   -1.791    0.931   -0.264   -1.791   -1.666   -0.246    0.473    2.071    0.875
   5.20   10.452   10.456   10.523   -0.314   -1.186    0.452   -0.314   -1.186   -0.536   -0.142    0.373    0.855    0.334
   5.30   10.525   10.539   10.605   -0.552   -1.180    0.525   -0.552   -1.180   -0.619   -0.290    0.651    0.986    0.472
   5.40    9.966    9.986   10.045   -0.621   -1.092   -0.034   -0.621   -1.092    0.037    0.021    0.678    0.790    0.340
   5.50   10.054   10.109   10.173   -1.052   -1.147    0.054   -1.052   -1.147   -0.062   -0.056    1.208    1.213    0.605
   5.60    9.515    9.549    9.653   -0.802   -1.419   -0.485   -0.802   -1.419    0.688    0.389    1.139    1.446    0.693
   5.70    9.894    9.916   10.025   -0.673   -1.473   -0.106   -0.673   -1.473    0.157    0.072    0.991    1.317    0.503
   5.80    9.709    9.717    9.734   -0.376   -0.588   -0.291   -0.376   -0.588    0.171    0.109    0.221    0.286    0.150
   5.90    9.482    9.483    9.505   -0.124   -0.647   -0.518   -0.124   -0.647    0.335    0.064    0.080    0.351    0.175
   6.00    9.727    9.742    9.819   -0.529   -1.233   -0.273   -0.529   -1.233    0.336    0.144    0.652    0.937    0.374
   6.10    9.745    9.771    9.879   -0.725   -1.455   -0.255   -0.725   -1.455    0.372    0.185    1.055    1.354    0.567
   6.20    9.574    9.604    9.689   -0.766   -1.281   -0.426   -0.766   -1.281    0.546    0.327    0.982    1.205    0.585
   6.30    9.704    9.721    9.779   -0.574   -1.066   -0.296   -0.574   -1.066    0.316    0.170    0.612    0.777    0.355
   6.40    9.800    9.814    9.861   -0.535   -0.956   -0.200   -0.535   -0.956    0.191    0.107    0.512    0.621    0.278
   6.50   10.117   10.139   10.155   -0.676   -0.574    0.117   -0.676   -0.574   -0.067   -0.079    0.388    0.400    0.201
   6.60   10.088   10.116   10.145   -0.744   -0.774    0.088   -0.744   -0.774   -0.068   -0.066    0.576    0.580    0.292
   6.70   10.343   10.358   10.379   -0.554   -0.655    0.343   -0.554   -0.655   -0.225   -0.190    0.363    0.427    0.234
   6.80   10.026   10.070   10.093   -0.934   -0.681    0.026   -0.934   -0.681   -0.018   -0.024    0.636    0.668    0.318
   6.90   10.376   10.441   10.457   -1.163   -0.572    0.376   -1.163   -0.572   -0.215   -0.437    0.665    0.911    0.412
   7.00   10.480   10.509   10.518   -0.781   -0.416    0.480   -0.781   -0.416   -0.200   -0.375    0.325    0.507    0.267
   7.10   10.272   10.307   10.319   -0.845   -0.504    0.272   -0.845   -0.504   -0.137   -0.230    0.426    0.521    0.252
   7.20   10.295   10.355   10.359   -1.118   -0.258    0.295   -1.118   -0.258   -0.076   -0.330    0.289    0.702    0.223
   7.30   10.253   10.301   10.301   -0.986   -0.122    0.253   -0.986   -0.122   -0.031   -0.250    0.120    0.526    0.139
   7.40    9.571    9.580    9.586   -0.427   -0.334   -0.429   -0.427   -0.334    0.144    0.183    0.143    0.239    0.137
   7.50    9.952    9.953    9.970   -0.104   -0.585   -0.048   -0.104   -0.585    0.028    0.005    0.061    0.178    0.034
   7.60   10.281   10.293   10.297   -0.489   -0.280    0.281   -0.489   -0.280   -0.079   -0.138    0.137    0.198    0.105
   7.70   10.102   10.138   10.141   -0.857   -0.228    0.102   -0.857   -0.228   -0.023   -0.088    0.195    0.398    0.108
   7.80    9.815    9.896    9.914   -1.263    0.598   -0.185   -1.263    0.598   -0.110    0.233   -0.755    0.993    0.399
   7.90   10.205   10.247   10.299   -0.924    1.031    0.205   -0.924    1.031    0.212   -0.189   -0.953    0.979    0.497
   8.00    9.909    9.927    9.986   -0.586    1.088   -0.091   -0.586    1.088   -0.099    0.053   -0.638    0.768    0.324
   8.10    9.524    9.577    9.648   -1.007    1.173   -0.476   -1.007    1.173   -0.559    0.480   -1.181    1.308    0.696
   8.20    9.603    9.612    9.645   -0.428    0.799   -0.397   -0.428    0.799   -0.318    0.170   -0.342    0.490    0.249
   8.30    9.915    9.916    9.922    0.081    0.370   -0.085    0.081    0.370   -0.031   -0.007    0.030    0.075    0.022
   8.40   10.262   10.285   10.295   -0.690    0.459    0.262   -0.690    0.459    0.120   -0.181   -0.316    0.377    0.192
   8.50   10.075   10.079   10.111   -0.314    0.797    0.075   -0.314    0.797    0.059   -0.023   -0.250    0.370    0.129
   8.60   10.096   10.099   10.140    0.231    0.910    0.096    0.231    0.910    0.087    0.022    0.211    0.446    0.115
   8.70    9.872    9.872    9.897    0.082    0.704   -0.128    0.082    0.704   -0.090   -0.010    0.058    0.259    0.054
   8.80    9.694    9.702    9.738   -0.402    0.830   -0.306   -0.402    0.830   -0.254    0.123   -0.334    0.472    0.219
   8.90    9.899    9.903    9.946   -0.291    0.925   -0.101   -0.291    0.925   -0.094    0.029   -0.270    0.476    0.143
   9.00    9.314    9.314    9.331    0.001    0.566   -0.686    0.001    0.566   -0.388   -0.001    0.001    0.396    0.194
   9.10    9.109    9.112    9.142   -0.240    0.738   -0.891   -0.240    0.738   -0.658    0.214   -0.177    0.699    0.357
   9.20    9.101    9.114    9.125   -0.484    0.466   -0.899   -0.484    0.466   -0.419    0.435   -0.226    0.630    0.322
   9.30    9.105    9.108    9.153   -0.253    0.898   -0.895   -0.253    0.898   -0.803    0.226   -0.227    0.835    0.433
   9.40    9.238    9.244    9.343   -0.337    1.351   -0.762   -0.337    1.351   -1.029    0.257   -0.455    1.259    0.577
   9.50    8.869    8.873    8.936    0.270    1.063   -1.131    0.270    1.063   -1.203   -0.305    0.287    1.241    0.637
   9.60    9.272    9.273    9.305   -0.148    0.777   -0.728   -0.148    0.777   -0.566    0.108   -0.115    0.578    0.294
   9.70    9.376    9.384    9.402   -0.400    0.571   -0.624   -0.400    0.571   -0.356    0.250   -0.228    0.438    0.246
   9.80    9.620    9.620    9.631    0.033    0.469   -0.380    0.033    0.469   -0.178   -0.013    0.015    0.183    0.090
   9.90   10.360   10.365   10.372   -0.324    0.389    0.360   -0.324    0.389    0.140   -0.116   -0.126    0.193    0.111
  10.00   10.607   10.610   10.612   -0.246    0.232    0.607   -0.246    0.232    0.141   -0.149   -0.057    0.241    0.107
  10.10    9.740    9.740    9.742   -0.043   -0.184   -0.260   -0.043   -0.184    0.048    0.011    0.008    0.052    0.025
  10.20    9.509    9.509    9.510    0.029   -0.159   -0.491    0.029   -0.159    0.078   -0.014   -0.005    0.134    0.040
  10.30    9.611    9.612    9.612    0.166    0.037   -0.389    0.166    0.037   -0.014   -0.065    0.006    0.090    0.033
  10.40    9.272    9.273    9.302   -0.098    0.739   -0.728   -0.098    0.739   -0.538    0.071   -0.072    0.542    0.274
  10.50    9.119    9.121    9.143    0.171    0.634   -0.881    0.171    0.634   -0.558   -0.151    0.108    0.603    0.294
  10.60    9.252    9.252    9.271    0.044    0.596   -0.748    0.044    0.596   -0.446   -0.033    0.026    0.459    0.224
  10.70    9.400    9.401    9.401    0.172   -0.019   -0.600    0.172   -0.019    0.011   -0.103   -0.003    0.195    0.052
  10.80    9.706    9.724    9.732    0.586    0.405   -0.294    0.586    0.405   -0.119   -0.172    0.238    0.297    0.158
  10.90   10.076   10.080   10.107    0.283    0.740    0.076    0.283    0.740    0.056    0.021    0.209    0.317    0.109
  11.00    9.825    9.849    9.858    0.676    0.442   -0.175    0.676    0.442   -0.077   -0.118    0.298    0.341    0.165
  11.10    9.347    9.380    9.381    0.776    0.172   -0.653    0.776    0.172   -0.112   -0.506    0.133    0.528    0.268
  11.20    9.268    9.349    9.350    1.222    0.153   -0.732    1.222    0.153   -0.112   -0.894    0.187    1.027    0.460
  11.30    9.039    9.139    9.145    1.346    0.345   -0.961    1.346    0.345   -0.331   -1.293    0.464    1.427    0.707
  11.40    9.112    9.159    9.163    0.927    0.280   -0.888    0.927    0.280   -0.249   -0.823    0.260    0.863    0.449
  11.50    9.079    9.128    9.130    0.949    0.152   -0.921    0.949    0.152   -0.140   -0.874    0.144    0.886    0.448
  11.60    9.036    9.054    9.055    0.573   -0.176   -0.964    0.573   -0.176    0.170   -0.552   -0.101    0.645    0.293
  11.70    9.417    9.449    9.461    0.781    0.465   -0.583    0.781    0.465   -0.271   -0.455    0.363    0.583    0.321
  11.80    9.493    9.514    9.523    0.629    0.414   -0.507    0.629    0.414   -0.210   -0.319    0.260    0.412    0.231
  11.90    9.136    9.157    9.176    0.609    0.602   -0.864    0.609    0.602   -0.520   -0.526    0.366    0.740    0.413
  12.00    9.372    9.383    9.409    0.455    0.687   -0.628    0.455    0.687   -0.431   -0.286    0.313    0.536    0.302
  12.10    9.033    9.039    9.050    0.330    0.434   -0.967    0.330    0.434   -0.419   -0.319    0.143    0.616    0.273
  12.20    8.521    8.532    8.535   -0.420    0.222   -1.479   -0.420    0.222   -0.328    0.622   -0.093    1.206    0.354
  12.30    8.839    8.842    8.859   -0.215    0.554   -1.161   -0.215    0.554   -0.644    0.249   -0.119    0.850    0.350
  12.40    9.166    9.174    9.175    0.375   -0.112   -0.834    0.375   -0.112    0.093   -0.313   -0.042    0.424    0.164
  12.50    9.214    9.239    9.239    0.682    0.049   -0.786    0.682    0.049   -0.038   -0.537    0.033    0.543    0.270
  12.60    8.633    8.684    8.685    0.941    0.173   -1.367    0.941    0.173   -0.236   -1.287    0.162    1.393    0.659
  12.70    8.627    8.721    8.729    1.277   -0.361   -1.373    1.277   -0.361    0.496   -1.753   -0.461    1.823    0.940
  12.80    8.455    8.515    8.515    1.006    0.032   -1.545    1.006    0.032   -0.049   -1.555    0.032    1.700    0.778
  12.90    8.057    8.117    8.129    0.986    0.449   -1.943    0.986    0.449   -0.872   -1.916    0.442    2.475    1.076
  13.00    7.808    7.863    7.866    0.926    0.206   -2.192    0.926    0.206   -0.452   -2.030    0.191    2.852    1.044
  13.10    7.695    7.747    7.759    0.901   -0.422   -2.305    0.901   -0.422    0.972   -2.076   -0.380    3.152    1.162
  13.20    7.392    7.483    7.487    1.166    0.242   -2.608    1.166    0.242   -0.632   -3.041    0.283    4.110    1.559
  13.30    7.553    7.613    7.613    0.951   -0.040   -2.447    0.951   -0.040    0.099   -2.327   -0.038    3.447    1.164
  13.40    8.421    8.425    8.425    0.256   -0.028   -1.579    0.256   -0.028    0.044   -0.405   -0.007    1.279    0.204
  13.50    9.196    9.221    9.262    0.684    0.861   -0.804    0.684    0.861   -0.692   -0.550    0.588    0.927    0.531
  13.60    8.724    8.788    8.821    1.062    0.762   -1.276    1.062    0.762   -0.972   -1.355    0.809    1.668    0.927
  13.70    8.605    8.606    8.656   -0.081    0.935   -1.395   -0.081    0.935   -1.304    0.113   -0.076    1.413    0.655
  13.80    8.897    8.899    8.909   -0.208    0.420   -1.103   -0.208    0.420   -0.463    0.230   -0.087    0.718    0.262
  13.90    8.565    8.566    8.570   -0.101    0.277   -1.435   -0.101    0.277   -0.397    0.145   -0.028    1.072    0.212
  14.00    8.484    8.484    8.488    0.034    0.264   -1.516    0.034    0.264   -0.400   -0.052    0.009    1.184    0.202
  14.10    8.489    8.489    8.489    0.093   -0.024   -1.511    0.093   -0.024    0.037   -0.140   -0.002    1.146    0.072
  14.20    8.321    8.323    8.328    0.190   -0.272   -1.679    0.190   -0.272    0.457   -0.319   -0.052    1.464    0.280
  14.30    8.900    8.960    8.961    1.039   -0.097   -1.100    1.039   -0.097    0.107   -1.143   -0.101    1.150    0.576
  14.40    9.403    9.444    9.444    0.889    0.007   -0.597    0.889    0.007   -0.004   -0.531    0.007    0.574    0.266
  14.50    9.402    9.412    9.412    0.420   -0.109   -0.598    0.420   -0.109    0.065   -0.251   -0.046    0.273    0.132
  14.60    9.823    9.830    9.845    0.353   -0.557   -0.177    0.353   -0.557    0.099   -0.062   -0.197    0.233    0.114
  14.70    9.766    9.809    9.836    0.924   -0.729   -0.234    0.924   -0.729    0.171   -0.217   -0.673    0.720    0.364
  14.80    9.235    9.246    9.261    0.455   -0.523   -0.765    0.455   -0.523    0.400   -0.348   -0.238    0.533    0.291
  14.90    8.845    8.849    8.849    0.251   -0.124   -1.155    0.251   -0.124    0.143   -0.290   -0.031    0.706    0.162
  15.00    9.121    9.123    9.125    0.144    0.204   -0.879    0.144    0.204   -0.179   -0.127    0.029    0.417    0.111
  15.10    9.191    9.193    9.197   -0.172    0.284   -0.809   -0.172    0.284   -0.230    0.139   -0.049    0.382    0.137
  15.20    9.137    9.137    9.137    0.047   -0.020   -0.863    0.047   -0.020    0.017   -0.041   -0.001    0.373    0.022
  15.30    9.047    9.056    9.062   -0.398    0.326   -0.953   -0.398    0.326   -0.310    0.379   -0.130    0.586    0.253
  15.40    8.217    8.240    8.240   -0.616    0.018   -1.783   -0.616    0.018   -0.031    1.098   -0.011    1.780    0.549
  15.50    8.201    8.238    8.240   -0.778   -0.158   -1.799   -0.778   -0.158    0.284    1.400    0.123    1.933    0.717
  15.60    8.522    8.538    8.544   -0.517   -0.320   -1.478   -0.517   -0.320    0.473    0.764    0.165    1.277    0.457
  15.70    8.624    8.631    8.649   -0.341   -0.566   -1.376   -0.341   -0.566    0.779    0.470    0.193    1.165    0.465
  15.80    8.634    8.637    8.658   -0.260   -0.597   -1.366   -0.260   -0.597    0.816    0.355    0.155    1.146    0.452
  15.90    9.018    9.037    9.042   -0.587   -0.309   -0.982   -0.587   -0.309    0.304    0.577    0.182    0.703    0.338
  16.00    9.221    9.225    9.228   -0.254   -0.261   -0.779   -0.254   -0.261    0.203    0.198    0.066    0.369    0.145
  16.10    9.095    9.095    9.116    0.009   -0.623   -0.905    0.009   -0.623    0.564   -0.008   -0.005    0.604    0.282
  16.20    9.645    9.651    9.690    0.325   -0.867   -0.355    0.325   -0.867    0.308   -0.115   -0.282    0.492    0.217
  16.30    9.501    9.504    9.550    0.238   -0.938   -0.499    0.238   -0.938    0.468   -0.119   -0.224    0.593    0.266
  16.40    9.527    9.527    9.611    0.049   -1.266   -0.473    0.049   -1.266    0.599   -0.023   -0.062    0.915    0.302
  16.50    9.905    9.910    9.951    0.322   -0.899   -0.095    0.322   -0.899    0.085   -0.031   -0.290    0.461    0.152
  16.60   10.056   10.072   10.132    0.575   -1.098    0.056    0.575   -1.098   -0.061    0.032   -0.631    0.769    0.317
  16.70    9.403    9.428    9.460    0.688   -0.784   -0.597    0.688   -0.784    0.468   -0.411   -0.539    0.722    0.412
  16.80    9.083    9.135    9.157    0.971   -0.631   -0.917    0.971   -0.631    0.578   -0.890   -0.613    1.091    0.613
  16.90    8.312    8.315    8.317    0.204   -0.193   -1.688    0.204   -0.193    0.327   -0.345   -0.040    1.464    0.238
  17.00    8.205    8.205    8.226    0.013   -0.580   -1.795    0.013   -0.580    1.041   -0.023   -0.007    1.779    0.521
  17.10    7.862    7.863    7.880   -0.110   -0.507   -2.138   -0.110   -0.507    1.085    0.235    0.056    2.419    0.556
  17.20    7.635    7.648    7.651   -0.452   -0.199   -2.365   -0.452   -0.199    0.471    1.068    0.090    2.919    0.585
  17.30    8.101    8.102    8.103   -0.101   -0.152   -1.899   -0.101   -0.152    0.289    0.193    0.015    1.819    0.174
  17.40    7.926    7.982    7.982    0.942    0.015   -2.074    0.942    0.015   -0.031   -1.953    0.014    2.594    0.977
  17.50    7.688    7.755    7.756    1.021    0.143   -2.312    1.021    0.143   -0.330   -2.362    0.146    3.206    1.195
  17.60    7.480    7.518    7.525    0.763   -0.309   -2.520    0.763   -0.309    0.780   -1.924   -0.236    3.516    1.045
  17.70    7.329    7.329    7.330    0.061   -0.125   -2.671    0.061   -0.125    0.334   -0.163   -0.008    3.578    0.186
  17.80    7.295    7.300    7.302    0.283   -0.170   -2.705    0.283   -0.170    0.461   -0.765   -0.048    3.714    0.447
  17.90    7.301    7.331    7.352    0.662   -0.553   -2.699    0.662   -0.553    1.492   -1.786   -0.366    4.014    1.178
  18.00    7.421    7.423    7.429    0.175   -0.291   -2.579    0.175   -0.291    0.751   -0.451   -0.051    3.384    0.439
  18.10    7.385    7.418    7.420    0.696    0.191   -2.615    0.696    0.191   -0.499   -1.820    0.133    3.679    0.946
  18.20    7.692    7.724    7.724    0.702    0.047   -2.308    0.702    0.047   -0.109   -1.619    0.033    2.910    0.812
  18.30    7.382    7.385    7.388    0.210    0.182   -2.618    0.210    0.182   -0.477   -0.549    0.038    3.464    0.364
  18.40    7.603    7.646    7.648    0.817    0.162   -2.397    0.817    0.162   -0.389   -1.958    0.133    3.220    1.000
  18.50    7.638    7.762    7.763    1.385    0.066   -2.362    1.385    0.066   -0.155   -3.271    0.091    3.751    1.638
  18.60    7.606    7.653    7.665    0.845    0.428   -2.394    0.845    0.428   -1.024   -2.023    0.361    3.313    1.148
  18.70    8.002    8.068    8.074    1.026    0.321   -1.998    1.026    0.321   -0.642   -2.050    0.330    2.573    1.087
  18.80    8.106    8.128    8.169    0.593    0.819   -1.894    0.593    0.819   -1.552   -1.123    0.486    2.305    0.988
  18.90    8.377    8.379    8.393    0.149    0.497   -1.623    0.149    0.497   -0.807   -0.242    0.074    1.451    0.423
  19.00    8.701    8.712    8.717    0.434    0.307   -1.299    0.434    0.307   -0.399   -0.563    0.133    0.985    0.352
  19.10    8.218    8.218    8.219   -0.022   -0.139   -1.782   -0.022   -0.139    0.247    0.040    0.003    1.598    0.125
  19.20    8.172    8.174    8.179    0.154   -0.290   -1.828    0.154   -0.290    0.530   -0.282   -0.045    1.724    0.301
  19.30    8.735    8.751    8.755    0.532   -0.275   -1.265    0.532   -0.275    0.348   -0.673   -0.146    0.979    0.386
  19.40    8.606    8.608    8.609    0.192   -0.105   -1.394    0.192   -0.105    0.147   -0.267   -0.020    0.995    0.153
  19.50    8.884    8.893    8.899    0.396   -0.323   -1.116    0.396   -0.323    0.360   -0.442   -0.128    0.753    0.292
  19.60    8.771    8.773    8.780    0.199   -0.340   -1.229    0.199   -0.340    0.418   -0.245   -0.068    0.832    0.244
  19.70    8.892    8.895    8.907    0.233   -0.469   -1.108    0.233   -0.469    0.520   -0.259   -0.109    0.751    0.295
  19.80    8.353    8.355    8.381   -0.174   -0.667   -1.647   -0.174   -0.667    1.099    0.287    0.116    1.594    0.571
  19.90    8.391    8.396    8.431   -0.293   -0.759   -1.609   -0.293   -0.759    1.222    0.471    0.222    1.625    0.664
  20.00    8.622    8.623    8.638    0.164   -0.504   -1.378    0.164   -0.504    0.695   -0.226   -0.083    1.090    0.368
  20.10    8.542    8.547    8.575    0.299   -0.700   -1.458    0.299   -0.700    1.020   -0.437   -0.209    1.353    0.565
  20.20    8.733    8.737    8.744    0.293   -0.328   -1.267    0.293   -0.328    0.416   -0.372   -0.096    0.900    0.283
  20.30    8.498    8.558    8.559    1.015   -0.126   -1.502    1.015   -0.126    0.189   -1.524   -0.128    1.651    0.771
  20.40    8.226    8.305    8.307    1.143   -0.186   -1.774    1.143   -0.186    0.330   -2.027   -0.213    2.243    1.032
  20.50    8.265    8.343    8.343    1.136    0.077   -1.735    1.136    0.077   -0.133   -1.971    0.087    2.153    0.989
  20.60    8.568    8.607    8.607    0.818    0.061   -1.432    0.818    0.061   -0.087   -1.171    0.050    1.362    0.588
  20.70    8.700    8.729    8.788    0.702   -1.019   -1.300    0.702   -1.019    1.324   -0.912   -0.715    1.610    0.880
  20.80    8.775    8.786    8.894    0.447   -1.383   -1.225    0.447   -1.383    1.695   -0.547   -0.618    1.808    0.943
  20.90    9.242    9.247    9.303    0.303   -1.021   -0.758    0.303   -1.021    0.775   -0.230   -0.309    0.855    0.433
  21.00    9.604    9.607    9.631    0.234   -0.677   -0.396    0.234   -0.677    0.268   -0.093   -0.159    0.335    0.162
  21.10    9.383    9.426    9.439    0.899   -0.499   -0.617    0.899   -0.499    0.308   -0.555   -0.449    0.719    0.388
  21.20    9.099    9.134    9.149    0.804   -0.522   -0.901    0.804   -0.522    0.471   -0.724   -0.420    0.866    0.480
  21.30    8.954    8.973    9.006    0.577   -0.771   -1.046    0.577   -0.771    0.807   -0.603   -0.445    1.011    0.551
  21.40    9.555    9.580    9.671    0.695   -1.320   -0.445    0.695   -1.320    0.587   -0.309   -0.917    1.211    0.566
  21.50    9.737    9.786    9.815    0.977   -0.755   -0.263    0.977   -0.755    0.198   -0.256   -0.738    0.797    0.403
  21.60    9.675    9.716    9.778    0.894   -1.100   -0.325    0.894   -1.100    0.358   -0.291   -0.984    1.058    0.543
  21.70    9.581    9.722    9.762    1.647   -0.887   -0.419    1.647   -0.887    0.371   -0.689   -1.460    1.837    0.828
  21.80    9.528    9.703    9.746    1.836   -0.911   -0.472    1.836   -0.911    0.430   -0.867   -1.672    2.211    0.966
  21.90   10.050   10.182   10.186    1.632   -0.272    0.050    1.632   -0.272   -0.014    0.082   -0.444    1.371    0.226
  22.00   10.050   10.246   10.247    1.996   -0.146    0.050    1.996   -0.146   -0.007    0.099   -0.291    2.003    0.154
  22.10    9.593    9.903    9.904    2.460   -0.098   -0.407    2.460   -0.098    0.040   -1.002   -0.242    3.113    0.516
  22.20    9.767   10.129   10.130    2.685   -0.134   -0.233    2.685   -0.134    0.031   -0.627   -0.360    3.640    0.362
  22.30    9.576    9.738    9.740    1.769   -0.162   -0.424    1.769   -0.162    0.069   -0.749   -0.286    1.667    0.402
  22.40    9.361    9.549    9.577    1.884    0.738   -0.639    1.884    0.738   -0.471   -1.203    1.390    2.250    0.949
