
This hub-height turbulence-parameter file was generated by TurbSim (v2.00.07a-bjj, 14-Jun-2016) on 22-Dec-2020 at 21:03:13.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
   0.00   18.393   18.394   18.394    0.225   -0.058   -1.607    0.225   -0.058    0.093   -0.362   -0.013    1.318    0.187
   0.10   18.765   18.775   18.777    0.598   -0.291   -1.235    0.598   -0.291    0.359   -0.738   -0.174    0.983    0.419
   0.20   18.787   18.787   18.803    0.180   -0.770   -1.213    0.180   -0.770    0.934   -0.219   -0.139    1.049    0.485
   0.30   18.271   18.305   18.305    1.107   -0.101   -1.729    1.107   -0.101    0.174   -1.914   -0.111    2.112    0.962
   0.40   18.472   18.540   18.540    1.591    0.100   -1.528    1.591    0.100   -0.153   -2.432    0.159    2.439    1.221
   0.50   18.427   18.483   18.485    1.441    0.265   -1.573    1.441    0.265   -0.417   -2.267    0.382    2.311    1.168
   0.60   19.854   19.945   19.972    1.904    1.047   -0.146    1.904    1.047   -0.153   -0.278    1.994    2.371    1.010
   0.70   20.750   20.777   20.783    1.067    0.490    0.750    1.067    0.490    0.368    0.800    0.523    0.971    0.512
   0.80   20.119   20.119   20.124   -0.091   -0.423    0.119   -0.091   -0.423   -0.050   -0.011    0.038    0.100    0.032
   0.90   19.777   19.787   19.800   -0.625    0.735   -0.223   -0.625    0.735   -0.164    0.140   -0.459    0.490    0.254
   1.00   20.223   20.223   20.255   -0.168    1.126    0.223   -0.168    1.126    0.251   -0.037   -0.189    0.672    0.158
   1.10   20.874   20.895   20.896   -0.935   -0.169    0.874   -0.935   -0.169   -0.147   -0.817    0.158    0.833    0.423
   1.20   21.528   21.560   21.570   -1.184   -0.647    1.528   -1.184   -0.647   -0.989   -1.809    0.767    2.078    1.100
   1.30   21.502   21.531   21.589   -1.107   -1.583    1.502   -1.107   -1.583   -2.379   -1.663    1.753    2.995    1.695
   1.40   21.487   21.513   21.579   -1.061   -1.686    1.487   -1.061   -1.686   -2.507   -1.577    1.789    3.090    1.730
   1.50   22.005   22.015   22.033   -0.634   -0.898    2.005   -0.634   -0.898   -1.801   -1.271    0.569    2.615    1.138
   1.60   21.342   21.351   21.351    0.630    0.071    1.342    0.630    0.071    0.095    0.846    0.045    1.101    0.426
   1.70   20.495   20.529   20.547    1.182   -0.846    0.495    1.182   -0.846   -0.419    0.585   -1.000    1.179    0.616
   1.80   20.828   20.871   20.881    1.327   -0.668    0.828    1.327   -0.668   -0.553    1.099   -0.886    1.446    0.758
   1.90   20.748   20.767   20.803    0.883   -1.228    0.748    0.883   -1.228   -0.919    0.661   -1.084    1.424    0.784
   2.00   21.055   21.056   21.072    0.208   -0.837    1.055    0.208   -0.837   -0.882    0.219   -0.174    0.928    0.463
   2.10   20.879   20.906   20.932    1.061   -1.045    0.879    1.061   -1.045   -0.918    0.933   -1.109    1.495    0.858
   2.20   21.104   21.107   21.134    0.302   -1.085    1.104    0.302   -1.085   -1.198    0.334   -0.328    1.244    0.643
   2.30   22.468   22.476   22.500   -0.604   -1.048    2.468   -0.604   -1.048   -2.586   -1.491    0.633    3.776    1.526
   2.40   22.139   22.139   22.150    0.073   -0.700    2.139    0.073   -0.700   -1.498    0.156   -0.051    2.536    0.754
   2.50   21.304   21.318   21.332   -0.760   -0.783    1.304   -0.760   -0.783   -1.021   -0.991    0.595    1.445    0.771
   2.60   21.286   21.341   21.345   -1.526   -0.401    1.286   -1.526   -0.401   -0.516   -1.963    0.612    2.073    1.060
   2.70   20.914   20.925   20.932   -0.692    0.539    0.914   -0.692    0.539    0.492   -0.632   -0.373    0.802    0.442
   2.80   21.052   21.057   21.057   -0.463    0.131    1.052   -0.463    0.131    0.138   -0.487   -0.061    0.669    0.255
   2.90   21.378   21.382   21.387   -0.379   -0.467    1.378   -0.379   -0.467   -0.644   -0.523    0.177    1.131    0.424
   3.00   21.351   21.353   21.368   -0.308    0.815    1.351   -0.308    0.815    1.101   -0.416   -0.251    1.292    0.602
   3.10   22.168   22.170   22.187    0.251    0.860    2.168    0.251    0.860    1.864    0.544    0.216    2.752    0.977
   3.20   21.966   22.008   22.039    1.374    1.152    1.966    1.374    1.152    2.265    2.700    1.583    3.539    1.931
   3.30   20.878   20.922   20.949    1.366    1.052    0.878    1.366    1.052    0.923    1.199    1.437    1.872    1.043
   3.40   21.434   21.435   21.437   -0.228   -0.304    1.434   -0.228   -0.304   -0.436   -0.327    0.069    1.101    0.275
   3.50   21.542   21.544   21.547    0.314    0.334    1.542    0.314    0.334    0.516    0.484    0.105    1.294    0.357
   3.60   22.799   22.799   22.806   -0.012   -0.601    2.798   -0.012   -0.601   -1.681   -0.035    0.007    4.096    0.840
   3.70   22.601   22.628   22.649   -1.094   -0.974    2.601   -1.094   -0.974   -2.534   -2.845    1.066    4.456    1.978
   3.80   21.847   21.873   21.994   -1.059   -2.306    1.847   -1.059   -2.306   -4.259   -1.955    2.441    4.924    2.642
   3.90   21.751   21.828   21.885   -1.829   -1.577    1.751   -1.829   -1.577   -2.763   -3.204    2.886    4.451    2.560
   4.00   22.533   22.590   22.594   -1.598   -0.433    2.533   -1.598   -0.433   -1.096   -4.047    0.691    4.578    2.125
   4.10   22.546   22.552   22.560   -0.505   -0.624    2.546   -0.505   -0.624   -1.588   -1.285    0.315    3.563    1.033
   4.20   22.531   22.547   22.547   -0.843    0.176    2.531   -0.843    0.176    0.446   -2.133   -0.149    3.574    1.092
   4.30   22.741   22.766   22.773   -1.058    0.556    2.741   -1.058    0.556    1.523   -2.901   -0.588    4.472    1.665
   4.40   22.416   22.456   22.466   -1.343    0.668    2.416   -1.343    0.668    1.615   -3.245   -0.898    4.043    1.867
   4.50   21.740   21.808   21.814   -1.718   -0.498    1.740   -1.718   -0.498   -0.867   -2.990    0.856    3.115    1.615
   4.60   21.986   21.987   22.056   -0.230   -1.742    1.986   -0.230   -1.742   -3.459   -0.458    0.402    3.516    1.756
   4.70   21.251   21.298   21.361   -1.420   -1.629    1.251   -1.420   -1.629   -2.038   -1.777    2.314    3.119    1.780
   4.80   21.214   21.227   21.280   -0.748   -1.506    1.214   -0.748   -1.506   -1.829   -0.908    1.126    2.151    1.166
   4.90   21.308   21.309   21.370    0.170   -1.620    1.308    0.170   -1.620   -2.118    0.222   -0.275    2.181    1.074
   5.00   20.538   20.541   20.697   -0.353   -2.538    0.538   -0.353   -2.538   -1.364   -0.190    0.895    3.427    0.821
   5.10   21.654   21.660   21.856   -0.499   -2.919    1.654   -0.499   -2.919   -4.828   -0.826    1.457    5.753    2.555
   5.20   20.708   20.716   20.789   -0.591   -1.740    0.708   -0.591   -1.740   -1.232   -0.419    1.029    1.940    0.830
   5.30   20.856   20.882   20.955   -1.054   -1.737    0.856   -1.054   -1.737   -1.486   -0.902    1.830    2.429    1.262
   5.40   19.755   19.790   19.852   -1.183   -1.570   -0.245   -1.183   -1.570    0.385    0.290    1.857    1.962    0.960
   5.50   19.932   20.035   20.106   -2.030   -1.681   -0.068   -2.030   -1.681    0.114    0.137    3.411    3.474    1.708
   5.60   18.871   18.933   19.062   -1.533   -2.215   -1.129   -1.533   -2.215    2.502    1.732    3.397    4.267    2.280
   5.70   19.625   19.666   19.805   -1.277   -2.336   -0.375   -1.277   -2.336    0.876    0.479    2.983    3.615    1.573
   5.80   19.265   19.278   19.288   -0.692   -0.628   -0.735   -0.692   -0.628    0.461    0.509    0.434    0.706    0.406
   5.90   18.822   18.823   18.838   -0.193   -0.755   -1.178   -0.193   -0.755    0.889    0.228    0.146    0.998    0.465
   6.00   19.313   19.339   19.432   -0.989   -1.901   -0.687   -0.989   -1.901    1.306    0.679    1.880    2.532    1.194
   6.10   19.355   19.403   19.544   -1.371   -2.340   -0.645   -1.371   -2.340    1.509    0.885    3.209    3.886    1.828
   6.20   19.025   19.080   19.187   -1.450   -2.017   -0.975   -1.450   -2.017    1.966    1.414    2.925    3.561    1.899
   6.30   19.292   19.321   19.389   -1.070   -1.624   -0.708   -1.070   -1.624    1.150    0.758    1.737    2.142    1.109
   6.40   19.492   19.517   19.570   -0.990   -1.442   -0.508   -0.990   -1.442    0.732    0.503    1.428    1.659    0.841
   6.50   20.130   20.170   20.183   -1.267   -0.724    0.130   -1.267   -0.724   -0.094   -0.165    0.918    1.074    0.469
   6.60   20.087   20.136   20.168   -1.399   -1.145    0.087   -1.399   -1.145   -0.100   -0.122    1.601    1.637    0.804
   6.70   20.606   20.632   20.653   -1.020   -0.939    0.606   -1.020   -0.939   -0.570   -0.619    0.958    1.146    0.638
   6.80   19.996   20.074   20.100   -1.768   -1.019   -0.004   -1.768   -1.019    0.004    0.007    1.801    2.082    0.901
   6.90   20.706   20.825   20.842   -2.220   -0.836    0.706   -2.220   -0.836   -0.591   -1.568    1.856    3.062    1.250
   7.00   20.932   20.984   20.991   -1.465   -0.563    0.932   -1.465   -0.563   -0.525   -1.366    0.825    1.666    0.840
   7.10   20.541   20.603   20.617   -1.594   -0.768    0.541   -1.594   -0.768   -0.416   -0.862    1.225    1.713    0.777
   7.20   20.609   20.719   20.722   -2.136   -0.321    0.609   -2.136   -0.321   -0.195   -1.301    0.685    2.517    0.742
   7.30   20.550   20.636   20.636   -1.880   -0.085    0.550   -1.880   -0.085   -0.047   -1.035    0.161    1.923    0.524
   7.40   19.223   19.239   19.246   -0.783   -0.528   -0.777   -0.783   -0.528    0.410    0.609    0.414    0.748    0.421
   7.50   20.001   20.002   20.029   -0.151   -1.050    0.001   -0.151   -1.050   -0.001   -0.000    0.158    0.563    0.079
   7.60   20.675   20.695   20.701   -0.912   -0.496    0.675   -0.912   -0.496   -0.334   -0.615    0.452    0.766    0.417
   7.70   20.342   20.408   20.413   -1.638   -0.450    0.342   -1.638   -0.450   -0.154   -0.560    0.737    1.501    0.469
   7.80   19.795   19.945   19.976   -2.442    1.102   -0.205   -2.442    1.102   -0.226    0.500   -2.690    3.609    1.373
   7.90   20.587   20.664   20.750   -1.777    1.892    0.587   -1.777    1.892    1.111   -1.043   -3.363    3.542    1.846
   8.00   20.021   20.052   20.148   -1.119    1.963    0.021   -1.119    1.963    0.041   -0.023   -2.197    2.553    1.099
   8.10   19.274   19.374   19.488   -1.958    2.105   -0.726   -1.958    2.105   -1.527    1.421   -4.121    4.395    2.309
   8.20   19.446   19.463   19.511   -0.826    1.366   -0.554   -0.826    1.366   -0.757    0.458   -1.129    1.428    0.717
   8.30   20.077   20.077   20.084    0.168    0.521    0.077    0.168    0.521    0.040    0.013    0.088    0.153    0.049
   8.40   20.773   20.818   20.829   -1.362    0.681    0.773   -1.362    0.681    0.527   -1.053   -0.927    1.458    0.749
   8.50   20.412   20.422   20.464   -0.628    1.323    0.412   -0.628    1.323    0.545   -0.259   -0.832    1.158    0.514
   8.60   20.463   20.468   20.525    0.438    1.528    0.463    0.438    1.528    0.707    0.203    0.669    1.370    0.497
   8.70   20.026   20.026   20.057    0.136    1.114    0.026    0.136    1.114    0.028    0.003    0.151    0.630    0.077
   8.80   19.679   19.696   19.743   -0.824    1.351   -0.321   -0.824    1.351   -0.434    0.264   -1.113    1.303    0.612
   8.90   20.089   20.098   20.156   -0.610    1.533    0.089   -0.610    1.533    0.136   -0.054   -0.936    1.366    0.474
   9.00   18.934   18.934   18.953   -0.039    0.829   -1.066   -0.039    0.829   -0.883    0.042   -0.033    0.912    0.442
   9.10   18.528   18.535   18.572   -0.519    1.164   -1.472   -0.519    1.164   -1.714    0.764   -0.605    1.896    0.986
   9.20   18.511   18.538   18.549   -1.007    0.624   -1.489   -1.007    0.624   -0.929    1.500   -0.629    1.811    0.936
   9.30   18.516   18.524   18.581   -0.558    1.456   -1.484   -0.558    1.456   -2.162    0.828   -0.812    2.318    1.227
   9.40   18.774   18.788   18.933   -0.732    2.334   -1.226   -0.732    2.334   -2.861    0.897   -1.708    3.744    1.726
   9.50   18.036   18.042   18.129    0.458    1.780   -1.964    0.458    1.780   -3.495   -0.899    0.815    3.617    1.850
   9.60   18.826   18.829   18.870   -0.373    1.240   -1.174   -0.373    1.240   -1.456    0.438   -0.462    1.528    0.795
   9.70   19.022   19.043   19.062   -0.877    0.859   -0.978   -0.877    0.859   -0.840    0.857   -0.753    1.232    0.709
   9.80   19.496   19.496   19.507   -0.029    0.682   -0.504   -0.029    0.682   -0.344    0.014   -0.019    0.360    0.172
   9.90   20.950   20.963   20.970   -0.740    0.546    0.950   -0.740    0.546    0.518   -0.703   -0.404    0.874    0.481
  10.00   21.432   21.441   21.442   -0.595    0.262    1.432   -0.595    0.262    0.375   -0.852   -0.156    1.237    0.472
  10.10   19.713   19.714   19.721   -0.204   -0.536   -0.287   -0.204   -0.536    0.154    0.059    0.110    0.206    0.099
  10.20   19.253   19.253   19.259   -0.073   -0.481   -0.747   -0.073   -0.481    0.360    0.054    0.035    0.398    0.183
  10.30   19.453   19.454   19.454    0.188   -0.109   -0.547    0.188   -0.109    0.060   -0.103   -0.021    0.173    0.060
  10.40   18.782   18.785   18.827   -0.343    1.249   -1.218   -0.343    1.249   -1.521    0.418   -0.428    1.580    0.817
  10.50   18.479   18.480   18.509    0.178    1.036   -1.521    0.178    1.036   -1.575   -0.271    0.185    1.709    0.805
  10.60   18.743   18.743   18.768   -0.083    0.970   -1.257   -0.083    0.970   -1.220    0.105   -0.081    1.265    0.614
  10.70   19.037   19.038   19.039    0.157   -0.226   -0.963    0.157   -0.226    0.218   -0.151   -0.036    0.502    0.134
  10.80   19.646   19.669   19.679    0.963    0.603   -0.354    0.963    0.603   -0.213   -0.341    0.580    0.708    0.353
  10.90   20.381   20.384   20.423    0.351    1.256    0.381    0.351    1.256    0.479    0.134    0.441    0.923    0.332
  11.00   19.893   19.924   19.935    1.114    0.681   -0.107    1.114    0.681   -0.073   -0.120    0.759    0.858    0.386
  11.10   18.955   19.000   19.000    1.299    0.166   -1.045    1.299    0.166   -0.173   -1.357    0.216    1.403    0.692
  11.20   18.808   18.933   18.934    2.170    0.137   -1.192    2.170    0.137   -0.163   -2.586    0.297    3.074    1.304
  11.30   18.365   18.522   18.529    2.406    0.516   -1.635    2.406    0.516   -0.843   -3.935    1.241    4.365    2.106
  11.40   18.518   18.585   18.590    1.576    0.394   -1.482    1.576    0.394   -0.584   -2.335    0.621    2.417    1.243
  11.50   18.462   18.533   18.534    1.618    0.150   -1.538    1.618    0.150   -0.231   -2.488    0.243    2.503    1.255
  11.60   18.386   18.406   18.413    0.874   -0.491   -1.614    0.874   -0.491    0.793   -1.411   -0.429    1.806    0.837
  11.70   19.150   19.193   19.208    1.286    0.756   -0.850    1.286    0.756   -0.642   -1.093    0.972    1.473    0.798
  11.80   19.311   19.336   19.347    0.986    0.645   -0.689    0.986    0.645   -0.444   -0.679    0.636    0.931    0.515
  11.90   18.614   18.638   18.666    0.946    1.010   -1.386    0.946    1.010   -1.399   -1.311    0.955    1.917    1.071
  12.00   19.092   19.103   19.140    0.644    1.179   -0.908    0.644    1.179   -1.070   -0.584    0.759    1.313    0.718
  12.10   18.432   18.436   18.449    0.399    0.695   -1.568    0.399    0.695   -1.091   -0.626    0.278    1.551    0.644
  12.20   17.429   17.462   17.465   -1.082    0.293   -2.571   -1.082    0.293   -0.754    2.782   -0.317    3.934    1.450
  12.30   18.067   18.080   18.105   -0.680    0.961   -1.933   -0.680    0.961   -1.857    1.315   -0.654    2.562    1.184
  12.40   18.722   18.728   18.731    0.474   -0.326   -1.278    0.474   -0.326    0.417   -0.606   -0.155    0.982    0.376
  12.50   18.824   18.854   18.854    1.071    0.003   -1.176    1.071    0.003   -0.004   -1.260    0.004    1.265    0.630
  12.60   17.682   17.752   17.754    1.572    0.256   -2.318    1.572    0.256   -0.594   -3.644    0.403    3.955    1.857
  12.70   17.680   17.820   17.837    2.228   -0.780   -2.320    2.228   -0.780    1.810   -5.169   -1.738    5.478    2.873
  12.80   17.347   17.429   17.429    1.689   -0.013   -2.653    1.689   -0.013    0.034   -4.482   -0.021    4.946    2.241
  12.90   16.567   16.648   16.668    1.648    0.799   -3.433    1.648    0.799   -2.742   -5.659    1.316    7.571    3.212
  13.00   16.082   16.154   16.158    1.530    0.331   -3.918    1.530    0.331   -1.298   -5.994    0.507    8.902    3.077
  13.10   15.862   15.931   15.956    1.479   -0.892   -4.138    1.479   -0.892    3.690   -6.121   -1.319   10.053    3.634
  13.20   15.266   15.398   15.403    2.005    0.406   -4.734    2.005    0.406   -1.920   -9.492    0.813   13.296    4.859
  13.30   15.586   15.667   15.667    1.585   -0.155   -4.414    1.585   -0.155    0.684   -6.995   -0.246   11.009    3.516
  13.40   17.304   17.305   17.306    0.219   -0.145   -2.696    0.219   -0.145    0.390   -0.591   -0.032    3.669    0.355
  13.50   18.836   18.866   18.932    1.067    1.575   -1.164    1.067    1.575   -1.834   -1.242    1.682    2.488    1.390
  13.60   17.901   17.993   18.045    1.820    1.371   -2.099    1.820    1.371   -2.879   -3.821    2.496    4.800    2.698
  13.70   17.667   17.672   17.756   -0.428    1.719   -2.333   -0.428    1.719   -4.011    0.999   -0.736    4.291    2.099
  13.80   18.244   18.257   18.271   -0.672    0.732   -1.756   -0.672    0.732   -1.284    1.179   -0.491    2.034    0.906
  13.90   17.588   17.594   17.601   -0.458    0.478   -2.412   -0.458    0.478   -1.153    1.105   -0.219    3.127    0.806
  14.00   17.427   17.428   17.435   -0.191    0.479   -2.573   -0.191    0.479   -1.233    0.490   -0.091    3.443    0.665
  14.10   17.435   17.435   17.435   -0.078   -0.056   -2.565   -0.078   -0.056    0.143    0.199    0.004    3.294    0.123
  14.20   17.100   17.101   17.109    0.110   -0.516   -2.900    0.110   -0.516    1.496   -0.319   -0.057    4.343    0.765
  14.30   18.241   18.328   18.329    1.783   -0.156   -1.759    1.783   -0.156    0.275   -3.137   -0.279    3.149    1.580
  14.40   19.231   19.288   19.288    1.486    0.064   -0.769    1.486    0.064   -0.049   -1.143    0.095    1.402    0.574
  14.50   19.226   19.234   19.235    0.563   -0.142   -0.774    0.563   -0.142    0.110   -0.436   -0.080    0.468    0.228
  14.60   20.055   20.060   20.084    0.433   -0.997    0.055    0.433   -0.997   -0.055    0.024   -0.432    0.592    0.218
  14.70   19.938   19.999   20.043    1.564   -1.318   -0.062    1.564   -1.318    0.082   -0.097   -2.061    2.093    1.033
  14.80   18.886   18.897   18.919    0.643   -0.918   -1.114    0.643   -0.918    1.022   -0.717   -0.590    1.249    0.691
  14.90   18.111   18.113   18.114    0.248   -0.150   -1.889    0.248   -0.150    0.283   -0.469   -0.037    1.826    0.274
  15.00   18.654   18.654   18.660    0.045    0.480   -1.346    0.045    0.480   -0.646   -0.061    0.022    1.022    0.325
  15.10   18.788   18.796   18.807   -0.573    0.635   -1.212   -0.573    0.635   -0.770    0.694   -0.364    1.101    0.550
  15.20   18.675   18.676   18.676   -0.131    0.047   -1.325   -0.131    0.047   -0.063    0.174   -0.006    0.887    0.093
  15.30   18.492   18.519   18.534   -1.004    0.735   -1.508   -1.004    0.735   -1.109    1.514   -0.739    1.911    1.008
  15.40   16.842   16.902   16.903   -1.429    0.151   -3.158   -1.429    0.151   -0.478    4.512   -0.216    6.020    2.271
  15.50   16.803   16.893   16.894   -1.748   -0.165   -3.197   -1.748   -0.165    0.529    5.587    0.289    6.652    2.810
  15.60   17.427   17.470   17.476   -1.233   -0.457   -2.573   -1.233   -0.457    1.175    3.172    0.563    4.175    1.715
  15.70   17.617   17.639   17.663   -0.890   -0.914   -2.383   -0.890   -0.914    2.177    2.122    0.813    3.653    1.573
  15.80   17.622   17.638   17.664   -0.734   -0.957   -2.378   -0.734   -0.957    2.276    1.744    0.702    3.554    1.476
  15.90   18.368   18.420   18.424   -1.386   -0.382   -1.632   -1.386   -0.382    0.623    2.261    0.529    2.364    1.202
  16.00   18.757   18.772   18.773   -0.735   -0.270   -1.243   -0.735   -0.270    0.336    0.913    0.199    1.079    0.496
  16.10   18.493   18.495   18.519   -0.227   -0.955   -1.507   -0.227   -0.955    1.439    0.342    0.216    1.617    0.747
  16.20   19.569   19.573   19.624    0.390   -1.408   -0.431    0.390   -1.408    0.606   -0.168   -0.549    1.160    0.417
  16.30   19.272   19.273   19.333    0.210   -1.527   -0.728    0.210   -1.527    1.112   -0.153   -0.320    1.453    0.584
  16.40   19.313   19.314   19.434   -0.171   -2.159   -0.687   -0.171   -2.159    1.484    0.118    0.370    2.582    0.767
  16.50   20.054   20.057   20.109    0.360   -1.441    0.054    0.360   -1.441   -0.078    0.019   -0.518    1.104    0.262
  16.60   20.348   20.366   20.449    0.850   -1.839    0.348    0.850   -1.839   -0.640    0.296   -1.563    2.113    0.857
  16.70   19.055   19.085   19.125    1.066   -1.242   -0.945    1.066   -1.242    1.173   -1.007   -1.324    1.786    1.018
  16.80   18.427   18.498   18.524    1.623   -0.966   -1.573    1.623   -0.966    1.520   -2.553   -1.568    3.021    1.680
  16.90   16.907   16.908   16.908    0.108   -0.131   -3.093    0.108   -0.131    0.404   -0.335   -0.014    4.796    0.263
  17.00   16.704   16.707   16.731   -0.269   -0.903   -3.296   -0.269   -0.903    2.975    0.888    0.243    5.874    1.557
  17.10   16.037   16.045   16.064   -0.513   -0.777   -3.963   -0.513   -0.777    3.080    2.033    0.399    8.288    1.856
  17.20   15.599   15.644   15.645   -1.192   -0.195   -4.401   -1.192   -0.195    0.859    5.247    0.233   10.416    2.661
  17.30   16.537   16.545   16.545   -0.511   -0.124   -3.463   -0.511   -0.124    0.429    1.770    0.063    6.134    0.911
  17.40   16.208   16.281   16.282    1.536    0.187   -3.792    1.536    0.187   -0.707   -5.824    0.287    8.385    2.937
  17.50   15.758   15.848   15.854    1.684    0.428   -4.242    1.684    0.428   -1.815   -7.145    0.721   10.507    3.704
  17.60   15.371   15.415   15.422    1.172   -0.460   -4.629    1.172   -0.460    2.128   -5.423   -0.539   11.506    2.925
  17.70   15.099   15.100   15.101   -0.217   -0.102   -4.901   -0.217   -0.102    0.499    1.066    0.022   12.040    0.589
  17.80   15.060   15.062   15.063    0.216   -0.193   -4.940    0.216   -0.193    0.954   -1.068   -0.042   12.242    0.716
  17.90   15.103   15.134   15.163    0.959   -0.947   -4.897    0.959   -0.947    4.637   -4.696   -0.908   12.898    3.331
  18.00   15.371   15.371   15.378   -0.009   -0.451   -4.629   -0.009   -0.451    2.086    0.041    0.004   10.815    1.043
  18.10   15.333   15.366   15.373    1.014    0.471   -4.667    1.014    0.471   -2.200   -4.733    0.478   11.517    2.621
  18.20   15.973   16.005   16.006    1.019    0.174   -4.027    1.019    0.174   -0.699   -4.105    0.177    8.644    2.084
  18.30   15.393   15.393   15.399    0.042    0.426   -4.607    0.042    0.426   -1.961   -0.195    0.018   10.705    0.986
  18.40   15.861   15.909   15.914    1.233    0.377   -4.139    1.233    0.377   -1.560   -5.102    0.465    9.395    2.678
  18.50   15.963   16.134   16.135    2.348    0.177   -4.037    2.348    0.177   -0.715   -9.480    0.416   10.922    4.758
  18.60   15.930   15.982   16.006    1.280    0.876   -4.070    1.280    0.876   -3.564   -5.208    1.121    9.483    3.205
  18.70   16.743   16.823   16.836    1.638    0.658   -3.257    1.638    0.658   -2.144   -5.337    1.079    6.863    2.926
  18.80   16.974   16.992   17.070    0.785    1.633   -3.026    0.785    1.633   -4.940   -2.377    1.282    6.219    2.815
  18.90   17.536   17.536   17.566   -0.089    1.015   -2.464   -0.089    1.015   -2.501    0.218   -0.090    3.555    1.256
  19.00   18.200   18.206   18.219    0.476    0.670   -1.800    0.476    0.670   -1.207   -0.856    0.319    1.958    0.757
  19.10   17.265   17.271   17.272   -0.425   -0.172   -2.735   -0.425   -0.172    0.471    1.163    0.073    3.844    0.628
  19.20   17.194   17.194   17.200   -0.079   -0.442   -2.806   -0.079   -0.442    1.240    0.220    0.035    4.037    0.630
  19.30   18.324   18.336   18.340    0.664   -0.394   -1.676    0.664   -0.394    0.660   -1.112   -0.261    1.702    0.660
  19.40   18.083   18.083   18.083   -0.011   -0.045   -1.917   -0.011   -0.045    0.085    0.021    0.000    1.838    0.044
  19.50   18.646   18.650   18.655    0.390   -0.453   -1.354    0.390   -0.453    0.613   -0.528   -0.176    1.095    0.414
  19.60   18.432   18.432   18.438   -0.002   -0.466   -1.568   -0.002   -0.466    0.730    0.003    0.001    1.337    0.365
  19.70   18.680   18.680   18.693    0.064   -0.699   -1.320    0.064   -0.699    0.923   -0.084   -0.044    1.117    0.464
  19.80   17.622   17.637   17.670   -0.745   -1.070   -2.378   -0.745   -1.070    2.544    1.773    0.797    3.678    1.601
  19.90   17.704   17.731   17.775   -0.985   -1.240   -2.296   -0.985   -1.240    2.848    2.262    1.222    3.891    1.918
  20.00   18.165   18.165   18.180   -0.094   -0.737   -1.835   -0.094   -0.737    1.352    0.172    0.069    1.960    0.682
  20.10   18.010   18.010   18.045    0.160   -1.122   -1.990    0.160   -1.122    2.234   -0.319   -0.180    2.623    1.132
  20.20   18.390   18.391   18.395    0.134   -0.403   -1.610    0.134   -0.403    0.648   -0.216   -0.054    1.386    0.343
  20.30   17.928   17.995   17.995    1.544   -0.013   -2.072    1.544   -0.013    0.026   -3.199   -0.019    3.338    1.600
  20.40   17.392   17.484   17.484    1.784   -0.131   -2.608    1.784   -0.131    0.342   -4.652   -0.234    4.999    2.335
  20.50   17.471   17.560   17.564    1.763    0.390   -2.529    1.763    0.390   -0.988   -4.460    0.689    4.829    2.310
  20.60   18.069   18.104   18.108    1.128    0.383   -1.931    1.128    0.383   -0.739   -2.179    0.432    2.575    1.170
  20.70   18.330   18.352   18.430    0.895   -1.693   -1.670    0.895   -1.693    2.826   -1.495   -1.515    3.227    1.769
  20.80   18.475   18.479   18.632    0.386   -2.380   -1.525    0.386   -2.380    3.629   -0.588   -0.918    4.069    1.895
  20.90   19.398   19.398   19.470    0.095   -1.669   -0.602    0.095   -1.669    1.005   -0.057   -0.159    1.578    0.510
  21.00   20.113   20.113   20.138   -0.051   -1.004    0.113   -0.051   -1.004   -0.114   -0.006    0.051    0.512    0.062
  21.10   19.675   19.715   19.726    1.250   -0.662   -0.325    1.250   -0.662    0.215   -0.406   -0.828    1.054    0.473
  21.20   19.112   19.141   19.154    1.049   -0.708   -0.888    1.049   -0.708    0.629   -0.931   -0.743    1.195    0.673
  21.30   18.825   18.834   18.872    0.588   -1.188   -1.175    0.588   -1.188    1.395   -0.691   -0.699    1.568    0.853
  21.40   20.013   20.029   20.156    0.808   -2.258    0.013    0.808   -2.258   -0.029    0.011   -1.824    2.876    0.912
  21.50   20.373   20.417   20.450    1.348   -1.161    0.373    1.348   -1.161   -0.433    0.502   -1.566    1.653    0.850
  21.60   20.248   20.282   20.366    1.167   -1.853    0.248    1.167   -1.853   -0.460    0.290   -2.162    2.428    1.115
  21.70   20.063   20.235   20.288    2.635   -1.456    0.063    2.635   -1.456   -0.092    0.166   -3.837    4.534    1.921
  21.80   19.957   20.180   20.238    2.990   -1.539   -0.043    2.990   -1.539    0.066   -0.128   -4.601    5.655    2.301
  21.90   20.992   21.149   21.151    2.572   -0.331    0.992    2.572   -0.331   -0.328    2.551   -0.851    3.854    1.354
  22.00   20.992   21.246   21.246    3.274   -0.125    0.992    3.274   -0.125   -0.124    3.247   -0.410    5.860    1.638
  22.10   20.090   20.520   20.520    4.177   -0.068    0.090    4.177   -0.068   -0.006    0.375   -0.283    8.731    0.235
  22.20   20.437   20.952   20.952    4.614   -0.172    0.437    4.614   -0.172   -0.075    2.017   -0.792   10.753    1.084
  22.30   20.064   20.258   20.260    2.801   -0.268    0.064    2.801   -0.268   -0.017    0.179   -0.749    3.959    0.385
  22.40   19.642   19.873   19.926    3.025    1.448   -0.358    3.025    1.448   -0.519   -1.084    4.382    5.689    2.272
